id dt(s) t(yr) rFeC_pb mu0 m_l m_q kappa kfe_p kldoc_p pge phi rCLig lt_lifet ligphi lt_deepf PB(1) PB(2) PB(3) LDOC(1) LDOC(2) LDOC(3) Fe(1) Fe(2) Fe(3) PO4(1) PO4(2) PO4(3) NO3(1) NO3(2) NO3(3) Lig(1) Lig(2) Lig(3) DIC(1) DIC(2) DIC(3) ALK(1) ALK(2) ALK(3) OCPCO2(1) OCPCO2(2) OCPCO2(3) ATPCO2 Limit
30000.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 1.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000009909197211329119813 .001228836313958126718118 .000011050494481312468024 2.484158567068099454644425 1.675808531569521253601351 2.486357464917388071512505 34.778399818188695746812300 21.844799250211437424695760 34.813582183777313616701576 .000001187809426029390537 .000449003467478747617363 .000000600368165698644140 2262.262002475028111803112552 2114.053613018901614850619808 2210.529154550647035648580641 2399.529389246464688767446205 2395.325969061901560053229332 2399.540823515269039489794523 273.415838164414026323356666 280.771961794085427754907869 197.477083626918954450957244 .000000000000000000000000 333.000000000000000000000000
30001.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 5.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000010194355851979984307 .001228859115385160091435 .000013375309100583305906 2.484096022005693793488490 1.675731165732182059713296 2.486358194226836904050515 34.777399097189018561948615 21.843561396812834374259182 34.813593852727315436368372 .000001594316370887949945 .000449035370076900411905 .000002997090835138644434 2262.262156545004017971223220 2114.053299757564218452898785 2210.544941802168523281579837 2399.529063974519885960035026 2395.325566721971881634090096 2399.540827270035606488818303 273.416586571787775028496981 280.771796821232442198379431 197.497539098701395232637879 .000000000000000000000000 333.000000000000000000000000
30002.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 10.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000010549416340157923087 .001228887505557131869932 .000016270388531766301506 2.484018145632141738587961 1.675634835946677947404737 2.486359102383689734239169 34.776153075214416787730443 21.842020120246996128798855 34.813608383239184718149772 .000002100459959029227467 .000449075092148869107513 .000005981239785238869449 2262.262438431861028220737353 2114.052916961437404097523540 2210.566729356169616949046031 2399.528659054623403790174052 2395.325065844314394780667499 2399.540832029717421391978860 273.417703107510988047579303 280.771602257454219397914130 197.525774225617482215966447 .000000000000000000000000 333.000000000000000000000000
30003.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 50.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000013335543806676484910 .001229110255984222372511 .000039002012538943079528 2.483407075408526676341125 1.674878979870332962320845 2.486366227707960341319904 34.766375951633641250282380 21.829926423022545378671566 34.813722388424579889942834 .000006071676856824274589 .000449386752575357199379 .000029394784565036229286 2262.264841129585875023622066 2114.049928475125398108502850 2210.742215023401058715535328 2399.525481536033112206496298 2395.321135439142835821257904 2399.540869128001304488861933 273.426856569043934541696217 280.770098764385465983650647 197.753394665394438334260485 .000000000000000000000000 333.000000000000000000000000
30004.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 100.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000016687672878915558327 .001229378201262643207844 .000066381438905192667209 2.482671911508391282552566 1.673969654690611097436204 2.486374799831341686484620 34.754613329232846297145443 21.815377220148363335283648 34.813859542400052760058315 .000010848618349555353078 .000449761645943420732864 .000057558364993256200097 2262.268011862808180012507364 2114.046355691015378397423774 2210.959979490655769041040912 2399.521658629072589974384755 2395.316406893633029540069401 2399.540913648353125608991832 273.438444681920486800663639 280.768324086403708861325867 198.036357157269065965010668 .000000000000000000000000 333.000000000000000000000000
30005.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000010000000000000000 1000.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000031536410395742384410 .001232606234714395945437 .000417642009478785727460 2.479484670950569569214395 1.668684489142508997616687 2.486421935301227570391802 34.703617480307826781427138 21.730814571378864741291181 34.814613709918361905693018 .000068666734320578447465 .000454293619987044541234 .000416770610337459997564 2262.375731399605228943983093 2114.022625228488777793245390 2214.132790685037434741389006 2399.505084994955723232124001 2395.288924049584693420911208 2399.541158769556659535737708 273.681742305547459181980230 280.753532421363559024030110 202.223345269893087561285938 .000000000000000000000000 333.000000000000000000000000
30006.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000049999999999999998 1.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000016110996610953427674 .003244275172495932925421 .000023608727690352980733 2.492098507388818884322745 .418590932270749005450483 2.495673585868220190064903 34.905438863320313203075784 1.729317661431126529336666 34.962640118990726989522955 .000010096947953842672039 .005758440524646329071456 .000007694766587456559681 2267.689306539935842010891065 2099.344082401442847185535356 2342.128400254325242713093758 2399.570676944289516541175544 2388.788437553743278840556741 2399.589267352367642160970718 284.819807843708645123115275 264.104938901772243298182730 563.061576501908348291181028 .000000000000000000000000 333.000000000000000000000000
30007.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000049999999999999998 5.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000021588836943647769030 .003244289519198480242768 .000053459076618418956898 2.490895097266962565640824 .417378668593162360789250 2.495685566568255353558925 34.886184301369539184634050 1.709921442588669959761205 34.962831810190216685896303 .000017928601587950280865 .005758921081071005122765 .000038425954688279899667 2267.685281186393240204779431 2099.340785162335123459342867 2342.267157411875814432278275 2399.564419203452416695654392 2388.782133774323028774233535 2399.589329643814835435478017 284.819929081979125840007327 264.104707885224229357845616 563.809896956004649837268516 .000000000000000000000000 333.000000000000000000000000
30008.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000049999999999999998 10.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000028418187380155650394 .003244307401609322714237 .000090714828802823571142 2.489394963210258993058233 .415867499025732501038988 2.495700501348083744090900 34.862182156462772297800257 1.685742729510406157089619 34.963070766668003841459722 .000027688659613961944450 .005759519971312670322261 .000076717643909398814035 2267.680269330016926687676460 2099.336675493560051108943298 2342.440277286001673928694800 2399.556618556249759421916679 2388.774275742420286405831575 2399.589407354575087083503604 284.820093195702042976336088 264.104420638049589342699619 564.745260549083923251600936 .000000000000000000000000 333.000000000000000000000000
30009.000000000000000000000000 86400.000000000000000000000000 10000.000000000000000000000000 .000039999999999999996496 .000000000000000000000000 .000000011574074074074074 .000000000000000000100000 .000000000000000000000000 .000001024500000000000101 .001024500000000000020026 .250000000000000000000000 .000000000000000000000000 30.000000000000000000000000 31536000.000000000000000000000000 .000000049999999999999998 50.000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000000000000000000000000 .000031409557110342792958 .003244346593104610078362 .000384166766967835020697 2.488797488250657607977701 .415246379674324705977284 2.495706592514296051632527 34.852622557106641920654511 1.675804819885256868872148 34.963168225324849913704384 .000076154037343097164122 .005762407726527022343299 .000376846959744399476102 2267.678668979773647151887417 2099.334838949416734976693988 2342.519764765000672923633829 2399.553511687760419590631500 2388.771045923027941171312705 2399.589439029984532680828124 284.821025186051372202200582 264.104094986421614521532319 565.175387770161819389613811 .000000000000000000000000 333.000000000000000000000000
