      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    0.10000    0.10000    0.10000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000   10.00000   10.00000   10.00000
         10        323    2.00002   20.00023    4.00005   34.00039   35.50041   34.75040 2259.80826 2087.24938 2367.59584 2389.90497 2367.97082 2404.63109    2.12007    0.15388    2.19636   28.40442    0.02296   30.15616    0.00025    0.03157    0.00737    0.40311    0.03622    0.02479    0.03398    0.77705   -0.81103    0.05297  285.51261  270.29037  695.43751  280.00320   24.05224   45.83553   33.65817    2.02275   27.24621    7.33394
         30        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2275.72592 2112.68873 2317.30580 2409.39833 2399.57986 2411.83667    1.84016    0.27075    1.72639   24.45438    0.01947   22.64934    0.00007    0.02430    0.00734    0.03600    0.02365    0.03023    0.01190    0.66039   -0.67229   -0.06744  281.53094  270.46869  410.05271  280.00000   69.08654  108.45131   82.87624    1.88832   22.45425    7.85079
         50        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2281.89876 2130.10334 2247.57853 2419.22824 2414.52892 2422.19736    1.23625    0.29964    1.07167   14.80955    0.01218   12.17724    0.00008    0.02520    0.01020    0.04317    0.02437    0.04736    0.01431    0.41482   -0.42913   -0.16297  274.59733  278.44712  224.06682  280.00000  132.82600  147.92106  151.95928    2.25715   23.10616   10.67087
         70        322    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2289.30075 2144.26647 2175.55303 2430.60151 2424.01256 2432.96326    0.51789    0.30741    0.39436    3.31751    0.00360    1.34127    0.00009    0.02665    0.01214    0.05851    0.02561    0.05948    0.01595    0.12307   -0.13902   -0.30318  267.39014  288.32307  133.04778  280.00000  208.44539  185.05296  223.47202    2.47885   24.17461   12.52357
         90        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.32585 2151.46000 2166.54069 2434.10571 2430.17274 2434.25379    0.31055    0.30962    0.31080    0.00048    0.00097    0.00456    0.00806    0.02457    0.01033    0.04689    0.02346    0.04459    0.00286    0.03336   -0.03622    0.93171  266.71673  291.75235  125.10569  280.00000  231.38359  212.90523  232.11999    8.65426   22.71997   10.86927
        110        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.38877 2153.32344 2166.40489 2434.17775 2432.47507 2434.23834    0.31052    0.31028    0.31068    0.00020    0.00078    0.00274    0.00789    0.02142    0.00781    0.03557    0.02029    0.03558    0.00230    0.02666   -0.02896    0.92635  266.71491  291.75695  125.02006  280.00000  231.75383  223.57311  232.05396    8.48133   20.31679    8.41715
        130        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.39217 2153.93926 2166.28658 2434.18726 2433.24029 2434.23343    0.31052    0.31047    0.31063    0.00016    0.00068    0.00194    0.00694    0.01971    0.00649    0.03068    0.01857    0.03087    0.00179    0.02319   -0.02498    0.91915  266.70511  291.75298  124.94073  280.00000  231.80497  227.15825  232.03364    7.48843   18.94772    7.07300
        150        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.39231 2154.16041 2166.17512 2434.19292 2433.51615 2434.23177    0.31052    0.31052    0.31061    0.00013    0.00061    0.00154    0.00636    0.01854    0.00574    0.02758    0.01740    0.02778    0.00151    0.02091   -0.02243    0.91420  266.69560  291.75019  124.86441  280.00000  231.83458  228.46906  232.02709    6.88496   17.99053    6.30245
        170        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.39123 2154.25468 2166.06674 2434.19710 2433.63455 2434.23112    0.31052    0.31054    0.31059    0.00012    0.00056    0.00130    0.00596    0.01764    0.00524    0.02532    0.01649    0.02552    0.00133    0.01921   -0.02053    0.91048  266.68626  291.74796  124.78971  280.00000  231.85604  229.04190  232.02484    6.45185   17.23827    5.77501
        190        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.38938 2154.30530 2165.96025 2434.20033 2433.69866 2434.23081    0.31052    0.31054    0.31058    0.00010    0.00052    0.00113    0.00564    0.01690    0.00486    0.02356    0.01575    0.02374    0.00119    0.01785   -0.01904    0.90745  266.67706  291.74608  124.71620  280.00000  231.87259  229.35733  232.02392    6.11215   16.61677    5.37581
