      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    0.10000    0.10000    0.10000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000   10.00000   10.00000   10.00000
          5        323    2.00005   20.00046    4.00009   34.00078   35.50081   34.75079 2249.19098 2077.80590 2396.29976 2377.19765 2353.64041 2400.49300    2.18998    0.10023    2.46559   29.13387    0.04213   34.45823    0.00053    0.04005    0.02961    0.66901    0.05186    0.09305    0.07459    1.40903   -1.48362    0.15386  287.36057  273.33375  955.37468  280.00639    2.83263    2.19626    3.41941    4.09453   32.34289   25.81994
         15        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.30633 2082.84274 2388.95536 2397.12418 2367.10619 2401.33209    2.35323    0.21025    2.39908   32.52410    0.04737   33.40526    0.00018    0.04370    0.03226    0.26298    0.05557    0.13482    0.03278    1.57947   -1.61225    0.02627  288.38872  264.87704  880.04001  280.00000    5.03130    3.29107    6.23704    3.87018   34.99457   28.16507
         25        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2270.48823 2091.87663 2381.29665 2401.05159 2378.28903 2402.35535    2.31543    0.25989    2.32905   32.04706    0.04694   32.29042    0.00021    0.04767    0.03868    0.24256    0.05895    0.15702    0.03814    1.56539   -1.60353    0.00752  287.57044  265.08611  806.43678  280.00000    7.36815    3.96452    8.25405    4.17344   37.16963   32.23252
         35        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2271.53822 2098.13743 2373.36066 2402.55615 2385.36019 2403.46381    2.24372    0.28495    2.25625   30.92279    0.04545   31.12853    0.00023    0.04969    0.04394    0.25831    0.05603    0.16139    0.04252    1.51712   -1.55964    0.00661  286.73258  265.98702  736.46757  280.00000    8.90488    4.10119    9.26590    4.39341   38.24272   35.30397
         45        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2272.30530 2102.42104 2365.29659 2403.73601 2389.84388 2404.61519    2.16669    0.29809    2.18212   29.69571    0.04371   29.94398    0.00025    0.05008    0.04729    0.26601    0.05225    0.15646    0.04531    1.46070   -1.50602    0.00830  285.89968  266.99950  671.92695  280.00000    9.53816    4.00637    9.44398    4.52271   38.44891   37.14922
         55        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2273.05881 2105.58635 2357.19209 2404.89514 2392.91939 2405.78537    2.09001    0.30502    2.10751   28.47056    0.04190   28.75114    0.00025    0.04912    0.04863    0.26460    0.04914    0.14866    0.04643    1.40165   -1.44808    0.00976  285.08270  268.01478  613.45020  280.00000    9.50887    3.82404    9.14669    4.57324   37.95794   37.86362
         65        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2273.82699 2108.15478 2349.09046 2406.06661 2395.26226 2406.96205    2.01480    0.30868    2.03286   27.26785    0.04008   27.55715    0.00025    0.04757    0.04841    0.25888    0.04750    0.14249    0.04625    1.34243   -1.38868    0.01050  284.28175  269.01151  560.97084  280.00000    9.17632    3.69421    8.74520    4.56721   37.14236   37.75304
         75        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2274.60331 2110.40062 2341.01312 2407.24592 2397.21602 2408.13916    1.94080    0.31058    1.95837   26.08422    0.03830   26.36556    0.00025    0.04607    0.04747    0.25335    0.04596    0.13989    0.04547    1.28421   -1.32968    0.01067  283.49061  269.99182  514.10067  280.00000    8.84694    3.57444    8.47824    4.53444   36.33899   37.26084
         85        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2275.37933 2112.47044 2332.96729 2408.42613 2398.95812 2409.31415    1.86737    0.31155    1.88412   24.90958    0.03655   25.17763    0.00024    0.04473    0.04654    0.25050    0.04457    0.14062    0.04470    1.22673   -1.27143    0.01065  282.70263  270.96379  472.30753  280.00000    8.67673    3.48128    8.41176    4.50049   35.60573   36.76317
