id dt(s) t(yr) rFeC_pb mu0 m_l m_q kappa kfe_p kldoc_p pge phi rCLig PB(1) PB(2) PB(3) LDOC(1) LDOC(2) LDOC(3) Fe(1) Fe(2) Fe(3) PO4(1) PO4(2) PO4(3) NO3(1) NO3(2) NO3(3) Lig(1) Lig(2) Lig(3) DIC(1) DIC(2) DIC(3) ALK(1) ALK(2) ALK(3) OCPCO2(1) OCPCO2(2) OCPCO2(3) ATPCO2 Limit
20000.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00010245000000000000 .25000000000000000000 .00100000000000000002 .00000000000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 511000000000000.00000000000000000000 444.00000000000000000000
20001.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00010245000000000000 .25000000000000000000 .00300000000000000006 .00000000000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 511000000000000.00000000000000000000 444.00000000000000000000
20002.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00010245000000000000 .25000000000000000000 .01000000000000000021 .00000000000000000000 1119730.40520548564381897449 1111796.63356319395825266838 1181650.86318772728554904461 -190471.54905488807708024979 -190419.38168766070157289505 -190678.11237887517199851573 1.54508719907054725695 1.64834788871588910908 .47539941089561510434 1789.89399151653969965992 1787.21409906449412119400 1792.30765134126318116614 28633.33572700967124546878 28590.45744777694199001417 28671.95428420525058754720 7.18546526366104920669 7.29053139347673173631 7.17065471831792500268 142.30516159853240765187 -2.36732965846205134497 28944.27164264961902517825 -26218.49207462625781772658 -26223.28471569808971253224 -26237.18042738796793855727 1928.93161560392445608159 -873.17343366234229051770 536437.19679787999484688044 511000000000000.00000000000000000000 444.00000000000000000000
20003.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00102450000000000002 .25000000000000000000 .00100000000000000002 .00000000000000000000 34362.80150317098014056683 32455.03931226153872557916 34786.56633298527594888583 .00037331965971789576 .00000418237160201312 .00099649555759048465 33.38314358082526212002 35.50805762950027144598 35.30586635006556406324 .32015434860913338788 .31054534176205472740 2.25153348511181006231 .15433232284494699527 .00058821329175304878 31.05639850688777414689 511.95320117021935857338 511.62061132666610774322 512.02346912898065056652 2255.95928735031202450045 2121.10554425789723609341 2347.61462221448118725675 2393.46518944716672194772 2393.10479215634541105828 2403.57742407103387449752 266.05977794927605373232 291.19068030108002176348 571.16526661510420126433 511000000000000.00000000000000000000 224.00000000000000000000
20004.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00102450000000000002 .25000000000000000000 .00300000000000000006 .00000000000000000000 100583.41273088971502147615 95001.42312845103151630610 102783.23144786625925917178 3.03394143562702245376 2.98734225148065979383 .55832120778936100702 32.32148139089170513216 34.53946906556352303141 33.66080232133762706326 .30405812126219106117 .29668389075513679209 1.71953518328502630297 -.10320731470828881093 -.22119500282117299239 22.54442567765707394756 490.72199487079018354052 490.39716263482119984474 490.80131666506463261612 2264.02841229711930282065 2128.06699560003517035511 2294.35931096840067766607 2404.76103682962366292486 2403.80528744080584147014 2411.98426217698533946532 268.50244837524047625266 293.43597060841892698591 326.44737708597591563375 511000000000000.00000000000000000000 224.00000000000000000000
20005.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .00102450000000000002 .25000000000000000000 .01000000000000000021 .00000000000000000000 1086437.56597310304641723633 1103028.15979973156936466694 1068144.14173726085573434830 -186520.69164148624986410141 -186564.92526415173779241741 -186462.81457975402008742094 .41240505692412621208 .77579782039868794286 1.28578320662660572360 1753.52682857437457641936 1752.63355314839304810448 1753.39735689235203608405 28051.46111993511294713244 28037.16871311941213207319 28049.38957302275230176747 22.59194146590748886183 22.65069117501772666401 22.58733620498924565823 171.36594847815732123308 -6.88045958913687449865 28020.35991372878561378457 -25622.84595105595872155391 -25633.63873369876091601327 -25614.91978368574200430885 3565.67724525165021987050 -984.95249989248929978203 521668.40941858349833637476 511000000000000.00000000000000000000 343.00000000000000000000
20006.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .01024500000000000063 .25000000000000000000 .00100000000000000002 .00000000000000000000 34364.41954651044216006994 32457.54317893777624703944 34786.50516827951651066542 .00375338233720736662 .00004711892255265282 .00996231544036935666 33.38310761044931496144 35.50796846869454270745 35.30584072778120940939 .32015407637513992878 .31054537809529475512 2.25144911629455046764 .15432796709928711665 .00058879462174954466 31.05504860580984427543 511.95211918181047394683 511.61953134742014981384 512.02238784115786529583 2255.96010446239870361751 2121.10590061053881072439 2347.60582058011641493067 2393.46612726713738084072 2393.10520826224865231779 2403.57876856498978668242 266.05974838072745569661 291.19071110565403159853 571.10967774889797965443 511000000000000.00000000000000000000 224.00000000000000000000
20007.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .01024500000000000063 .25000000000000000000 .00300000000000000006 .00000000000000000000 101051.50203174470516387373 95465.74191640685603488237 102481.99598181559122167528 .00280468746652131088 .00008768926932742876 .00996385954108269627 32.29821914234844371094 34.51725717765525303093 33.67432509277913510459 .31741580023968357649 .31058400214922687876 1.72712835543539355854 .11051554893484846764 .00120677948749499408 22.66591643206622563866 491.06498926950609984488 490.73976273258057290150 491.14414755518833999304 2265.51223060248275942286 2129.50299606260205109720 2295.24367742644017198472 2404.30041864593113132287 2403.35565295212700220873 2411.86506992875274590915 265.94452861093344608889 291.34512592961357313470 334.75861551392756609857 511000000000000.00000000000000000000 224.00000000000000000000
20008.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000010245000000000 .01024500000000000063 .25000000000000000000 .01000000000000000021 .00000000000000000000 250859.19182253669714555144 237202.63908079388784244657 255445.25371119490591809154 .00070820003317725053 .00024648291897615355 .00996992070870405915 28.70233098166008289809 31.12752202450302263514 28.82103774132880147363 .31173311417740301454 .31066933111247069244 .54243615546753654044 .01959257168845599320 .00257204264981816203 3.71084123233049112400 347.02049789485380415499 346.78095092938752941336 347.09657222600714021610 2286.95957103797536547063 2148.37537037648144178092 2176.88340896873887686525 2428.64131149198783532484 2426.41402605786061030813 2430.58888470509236867656 265.69387808596451350240 291.68431502246266973088 135.09099118851389675910 511000000000000.00000000000000000000 224.00000000000000000000
20009.00000000000000000000 86400.00000000000000000000 25000.00000000000000000000 .00004000000000000000 .00000011574074074074 .00000000011574074074 .00000000000000000000 .00000000000000000000 .00000102450000000000 .00010245000000000000 .25000000000000000000 .00100000000000000002 .00000000000000000000 1275522.56483488879166543484 1310089.94668187224306166172 1280972.14052964863367378712 -194031.72531336569227278233 -194148.80593124934239313006 -194049.86628536062198691070 .00079668514168309429 .00146385294144155782 .00100908561477456855 1823.03263860770402970957 1822.91015442503498888982 1823.33753797036456489877 29163.55408046830052626319 29161.59433354559587314725 29168.43247027086908929050 14.34069237721570644339 14.38775980049271652206 14.33827216395556192197 176.95516308651488657233 10.47186482731966528092 30581.75110657197001273744 -26732.86193984933925094083 -26751.29152553151652682573 -26734.01811523375363321975 3034.14939752191639854573 325.10654729605028023798 567283.66950038785580545664 511000000000000.00000000000000000000 333.00000000000000000000
