      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    0.10000    0.10000    0.10000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000   10.00000   10.00000   10.00000
         10        323    2.00002   20.00023    4.00005   34.00039   35.50041   34.75040 2258.17064 2079.93446 2398.51710 2386.71742 2360.43372 2400.02177    2.32572    0.15527    2.48791   31.69477    0.04519   34.82102    0.00023    0.01705    0.00342    0.31142    0.02256    0.01138    0.03067    1.50850   -1.53917    0.08958  288.73230  268.47799  981.10781  280.00320    2.76814    8.12276    3.03425    1.44386   16.36563    3.57964
         30        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2269.93126 2093.02422 2395.61156 2399.72018 2381.34184 2400.15009    2.45737    0.27258    2.46523   34.32964    0.04878   34.47064    0.00005    0.01433    0.00313    0.01465    0.01684    0.00771    0.00834    1.62518   -1.63352    0.00408  289.35600  263.27679  951.75737  280.00000    4.64908   17.22017    5.23731    1.17498   14.32311    3.47219
         50        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2270.37721 2099.50815 2392.35178 2400.35067 2389.26654 2400.51397    2.43481    0.30190    2.43855   33.98641    0.04839   34.04721    0.00005    0.01545    0.00388    0.00973    0.01751    0.00994    0.00895    1.61259   -1.62155    0.00179  289.03430  263.53802  917.82437  280.00000    7.27650   21.55665    8.00883    1.33731   15.29936    4.29436
         70        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2270.65139 2101.87797 2388.68175 2400.80080 2391.89010 2400.98584    2.40444    0.31017    2.40778   33.50235    0.04781   33.55595    0.00005    0.01655    0.00460    0.01177    0.01773    0.01212    0.00957    1.59353   -1.60310    0.00160  288.66809  263.93543  880.43663  280.00000   10.39228   24.37529   11.24210    1.47636   16.24803    5.06985
         90        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2270.97680 2103.09599 2384.62448 2401.32327 2393.01513 2401.52978    2.37015    0.31250    2.37325   32.95417    0.04712   33.00372    0.00006    0.01758    0.00530    0.01392    0.01783    0.01425    0.01016    1.57137   -1.58153    0.00150  288.26248  264.38708  840.62564  280.00000   13.92743   27.04676   14.88047    1.59891   17.11759    5.80608
        110        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2271.34435 2104.05235 2380.21537 2401.90650 2393.76961 2402.13117    2.33239    0.31313    2.33531   32.35006    0.04633   32.39679    0.00006    0.01833    0.00597    0.01604    0.01832    0.01634    0.01073    1.54577   -1.55650    0.00144  287.82175  264.88488  799.31302  280.00000   17.83454   29.97388   18.87935    1.70828   17.74763    6.50459
        130        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2271.74694 2104.99745 2375.49012 2402.54125 2394.47280 2402.78203    2.29150    0.31327    2.29431   31.69583    0.04546   31.74077    0.00006    0.01903    0.00662    0.01811    0.01900    0.01840    0.01128    1.51768   -1.52896    0.00142  287.34966  265.42451  757.31303  280.00000   22.07406   33.24850   23.20092    1.80704   18.31923    7.16888
        150        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2272.18013 2105.98858 2370.48236 2403.22139 2395.20080 2403.47670    2.24780    0.31327    2.25056   30.99668    0.04454   31.04074    0.00006    0.01973    0.00724    0.02016    0.01968    0.02042    0.01180    1.48756   -1.49936    0.00142  286.84960  266.00186  715.33551  280.00000   26.61160   36.82020   27.81181    1.89694   18.88817    7.80094
        170        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2272.64040 2107.03689 2365.22278 2403.94196 2395.97144 2404.21044    2.20159    0.31322    2.20434   30.25733    0.04355   30.30133    0.00007    0.02042    0.00784    0.02217    0.02035    0.02240    0.01231    1.45559   -1.46790    0.00145  286.32464  266.61295  673.98057  280.00000   31.41605   40.65464   32.68175    1.97923   19.44613    8.40235
        190        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2273.12472 2108.14117 2359.73914 2404.69865 2396.78656 2404.97910    2.15314    0.31316    2.15593   29.48203    0.04252   29.52667    0.00007    0.02110    0.00842    0.02415    0.02101    0.02437    0.01280    1.42194   -1.43474    0.00151  285.77756  267.25419  633.73627  280.00000   36.45933   44.72583   37.78341    2.05491   19.98815    8.97462
