      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    0.10000    0.10000    0.10000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000   10.00000   10.00000   10.00000
         25        323    2.00001   20.00009    4.00002   34.00016   35.50016   34.75016 2266.16863 2090.62393 2380.99068 2396.33882 2374.85143 2402.45959    2.25331    0.23068    2.32594   30.85666    0.04511   32.23756    0.00028    0.04635    0.03849    0.34082    0.05504    0.14127    0.04677    1.50600   -1.55277    0.04053  287.18403  267.26294  809.60909  280.00128    6.76447    3.52171    7.35840    4.16247   36.19816   31.71162
         75        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2274.61615 2110.23989 2340.88698 2407.26823 2397.00574 2408.16090    1.93983    0.30957    1.95712   26.06848    0.03830   26.34537    0.00025    0.04634    0.04760    0.25672    0.04623    0.14364    0.04557    1.28383   -1.32940    0.01053  283.47688  270.00374  518.32910  280.00000    9.02063    3.61413    8.69675    4.48395   36.36759   37.22260
        125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2278.45796 2120.13990 2300.73401 2413.15604 2405.14982 2414.03821    1.57031    0.31221    1.58599   20.15672    0.02960   20.40770    0.00024    0.04102    0.04588    0.26060    0.04067    0.15426    0.04415    0.99747   -1.04161    0.01239  279.51488  274.89594  346.72208  280.00000    9.23361    3.42775    9.11397    4.42106   33.39275   36.30324
        175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2282.23839 2129.36417 2260.84502 2419.02271 2412.49943 2419.90433    1.20019    0.31182    1.21596   14.23496    0.02103   14.48721    0.00024    0.03648    0.04591    0.27610    0.03591    0.16942    0.04417    0.71235   -0.75653    0.01765  275.56294  279.79848  245.33675  280.00000   10.13800    3.52170   10.01354    4.42215   30.66450   36.31815
        225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2285.97366 2138.50216 2221.17781 2424.88003 2419.81312 2425.75852    0.83116    0.31129    0.84669    8.33042    0.01255    8.57889    0.00024    0.03142    0.04557    0.29401    0.03063    0.18841    0.04388    0.42731   -0.47119    0.03016  271.63932  284.68726  181.47692  280.00000   11.17065    3.87899   11.08048    4.40935   27.40599   36.12992
        275        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2289.67188 2147.60340 2181.96954 2430.71439 2427.16051 2431.56372    0.46463    0.31077    0.48046    2.46591    0.00411    2.71927    0.00083    0.02390    0.04485    0.30897    0.02286    0.20198    0.04151    0.14046   -0.18197    0.21373  267.78803  289.54876  138.83790  280.00000   12.50298    5.21792   12.33164    4.76426   22.03576   35.73705
        325        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.14339 2153.68697 2164.12931 2434.03451 2432.95621 2434.17097    0.31054    0.31051    0.31469    0.00043    0.00010    0.06689    0.00802    0.00751    0.01609    0.01998    0.00629    0.04733    0.00487    0.00349   -0.00836    0.99266  266.48391  291.71787  123.49609  280.00000    5.59595    5.57736    5.13995    8.84907    8.02970   15.38795
        375        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.28911 2154.60946 2163.50806 2434.21144 2434.09820 2434.22393    0.31051    0.31051    0.31082    0.00005    0.00004    0.00502    0.00404    0.00488    0.00487    0.01184    0.00365    0.02347    0.00062    0.00146   -0.00208    0.98909  266.46244  291.71671  123.03884  280.00000    2.96010    2.88460    2.98210    4.51075    5.27292    5.29635
        425        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.28579 2154.67711 2163.29405 2434.21779 2434.18298 2434.22545    0.31051    0.31051    0.31069    0.00003    0.00003    0.00285    0.00333    0.00416    0.00371    0.00982    0.00292    0.01820    0.00039    0.00106   -0.00145    0.98799  266.44501  291.71531  122.89250  280.00000    2.35304    2.17481    2.37622    3.69712    4.49468    4.05203
        475        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.27953 2154.68679 2163.09369 2434.22053 2434.19593 2434.22621    0.31051    0.31051    0.31063    0.00003    0.00002    0.00199    0.00290    0.00373    0.00309    0.00845    0.00249    0.01508    0.00029    0.00085   -0.00114    0.98738  266.42809  291.71409  122.75614  280.00000    1.95512    1.79039    1.97552    3.20300    4.02607    3.38459
        525        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.27258 2154.69114 2162.90012 2434.22226 2434.20222 2434.22667    0.31051    0.31051    0.31060    0.00002    0.00002    0.00148    0.00258    0.00341    0.00266    0.00742    0.00216    0.01285    0.00022    0.00071   -0.00094    0.98686  266.41158  291.71295  122.62474  280.00000    1.66738    1.51911    1.68521    2.83534    3.67514    2.90975
        575        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.26534 2154.69388 2162.71207 2434.22342 2434.20648 2434.22697    0.31051    0.31051    0.31058    0.00002    0.00002    0.00114    0.00233    0.00316    0.00234    0.00660    0.00191    0.01116    0.00018    0.00061   -0.00079    0.98640  266.39547  291.71186  122.49735  280.00000    1.44913    1.31506    1.46477    2.54777    3.39816    2.55111
        625        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.25800 2154.69573 2162.52894 2434.22425 2434.20959 2434.22718    0.31051    0.31051    0.31057    0.00001    0.00002    0.00091    0.00214    0.00295    0.00208    0.00595    0.00171    0.00984    0.00015    0.00053   -0.00068    0.98598  266.37974  291.71082  122.37352  280.00000    1.27778    1.15568    1.29158    2.31557    3.17268    2.27013
        675        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.25065 2154.69699 2162.35037 2434.22487 2434.21195 2434.22733    0.31051    0.31051    0.31055    0.00001    0.00001    0.00074    0.00197    0.00279    0.00188    0.00540    0.00154    0.00877    0.00012    0.00047   -0.00060    0.98560  266.36437  291.70982  122.25295  280.00000    1.13963    1.02765    1.15188    2.12356    2.98483    2.04384
        725        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.24336 2154.69787 2162.17611 2434.22534 2434.21380 2434.22744    0.31051    0.31051    0.31055    0.00001    0.00001    0.00061    0.00184    0.00264    0.00171    0.00494    0.00139    0.00790    0.00010    0.00043   -0.00053    0.98526  266.34936  291.70884  122.13547  280.00000    1.02586    0.92249    1.03681    1.96172    2.82547    1.85761
        775        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.23615 2154.69846 2162.00599 2434.22570 2434.21529 2434.22752    0.31051    0.31051    0.31054    0.00001    0.00001    0.00052    0.00172    0.00252    0.00158    0.00454    0.00127    0.00717    0.00009    0.00039   -0.00048    0.98495  266.33469  291.70790  122.02092  280.00000    0.93053    0.83455    0.94038    1.82323    2.68829    1.70163
        825        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.22904 2154.69885 2161.83984 2434.22600 2434.21650 2434.22759    0.31051    0.31051    0.31054    0.00001    0.00001    0.00044    0.00162    0.00242    0.00146    0.00420    0.00116    0.00654    0.00008    0.00035   -0.00043    0.98466  266.32035  291.70698  121.90920  280.00000    0.84949    0.75991    0.85840    1.70318    2.56876    1.56906
        875        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.22206 2154.69909 2161.67756 2434.22624 2434.21751 2434.22764    0.31051    0.31051    0.31053    0.00001    0.00001    0.00038    0.00153    0.00233    0.00136    0.00390    0.00107    0.00601    0.00007    0.00033   -0.00039    0.98439  266.30634  291.70609  121.80021  280.00000    0.77976    0.69575    0.78786    1.59799    2.46354    1.45500
        925        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.21520 2154.69922 2161.51901 2434.22643 2434.21836 2434.22768    0.31051    0.31051    0.31053    0.00001    0.00001    0.00033    0.00145    0.00224    0.00127    0.00363    0.00099    0.00555    0.00006    0.00030   -0.00036    0.98414  266.29265  291.70522  121.69385  280.00000    0.71912    0.64000    0.72651    1.50498    2.37012    1.35581
        975        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.20847 2154.69926 2161.36411 2434.22660 2434.21908 2434.22772    0.31051    0.31051    0.31053    0.00000    0.00001    0.00029    0.00139    0.00217    0.00119    0.00340    0.00091    0.00514    0.00005    0.00028   -0.00034    0.98391  266.27927  291.70437  121.59006  280.00000    0.66590    0.59110    0.67268    1.42208    2.28656    1.26877
       1025        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.20187 2154.69923 2161.21276 2434.22674 2434.21971 2434.22775    0.31051    0.31051    0.31052    0.00000    0.00001    0.00026    0.00132    0.00210    0.00112    0.00318    0.00085    0.00478    0.00005    0.00027   -0.00031    0.98369  266.26619  291.70354  121.48875  280.00000    0.61882    0.54786    0.62506    1.34768    2.21133    1.19177
       1075        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.19541 2154.69915 2161.06486 2434.22685 2434.22025 2434.22777    0.31051    0.31051    0.31052    0.00000    0.00001    0.00023    0.00127    0.00205    0.00106    0.00299    0.00079    0.00446    0.00004    0.00025   -0.00029    0.98349  266.25341  291.70273  121.38987  280.00000    0.57688    0.50935    0.58264    1.28048    2.14321    1.12317
       1125        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.18908 2154.69903 2160.92034 2434.22696 2434.22073 2434.22779    0.31051    0.31051    0.31052    0.00000    0.00001    0.00021    0.00122    0.00199    0.00101    0.00282    0.00073    0.00417    0.00004    0.00024   -0.00028    0.98331  266.24093  291.70195  121.29334  280.00000    0.53928    0.47483    0.54462    1.21947    2.08123    1.06166
       1175        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.18289 2154.69888 2160.77910 2434.22704 2434.22115 2434.22781    0.31051    0.31051    0.31052    0.00000    0.00001    0.00019    0.00117    0.00194    0.00096    0.00266    0.00068    0.00391    0.00004    0.00022   -0.00026    0.98313  266.22872  291.70118  121.19911  280.00000    0.50537    0.44371    0.51034    1.16379    2.02458    1.00621
       1225        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.17682 2154.69869 2160.64108 2434.22712 2434.22152 2434.22782    0.31051    0.31051    0.31052    0.00000    0.00001    0.00017    0.00113    0.00190    0.00092    0.00251    0.00064    0.00368    0.00003    0.00021   -0.00025    0.98297  266.21679  291.70043  121.10711  280.00000    0.47465    0.41550    0.47928    1.11277    1.97259    0.95596
       1275        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.17089 2154.69849 2160.50620 2434.22719 2434.22185 2434.22783    0.31051    0.31051    0.31052    0.00000    0.00001    0.00016    0.00109    0.00186    0.00088    0.00238    0.00060    0.00346    0.00003    0.00020   -0.00023    0.98282  266.20513  291.69969  121.01729  280.00000    0.44668    0.38982    0.45101    1.06582    1.92472    0.91021
       1325        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.16509 2154.69827 2160.37438 2434.22725 2434.22215 2434.22784    0.31051    0.31051    0.31052    0.00000    0.00001    0.00014    0.00106    0.00182    0.00084    0.00226    0.00056    0.00327    0.00003    0.00019   -0.00022    0.98267  266.19374  291.69898  120.92959  280.00000    0.42111    0.36634    0.42516    1.02247    1.88050    0.86838
       1375        222    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2292.15941 2154.69804 2160.24556 2434.22730 2434.22241 2434.22785    0.31051    0.31051    0.31052    0.00000    0.00001    0.00013    0.00102    0.00178    0.00081    0.00214    0.00052    0.00309    0.00003    0.00019   -0.00021    0.98254  266.18260  291.69828  120.84396  280.00000    0.39764    0.34478    0.40145    0.98230    1.83952    0.82999
